"Crep1" "Crep2" "Crep3" "Trep1" "Trep2" "Trep3" "VMrep1" "VMrep2" "VMrep3" "PErep1" "PErep2"
"106345423" 2.53720030326258 2.53720030326258 2.53720030326258 2.53720030326258 4.34828473544126 4.20269170094937 2.53720030326258 2.53720030326258 2.53720030326258 3.23328016618763 3.10208693184457
"106452367" 2.53720030326258 2.53720030326258 2.53720030326258 2.53720030326258 5.058262641216 3.74572815978766 3.97550171757564 3.46021006715794 2.53720030326258 4.17023803313898 3.10208693184457
"106452360" 2.53720030326258 2.53720030326258 2.53720030326258 2.53720030326258 5.058262641216 3.74572815978766 3.97550171757564 3.46021006715794 2.53720030326258 4.17023803313898 3.10208693184457
"106452366" 8.83546617046355 9.02609735231758 8.87358633135288 9.14326951500319 9.28556285390962 9.04579239434334 9.12983043781035 7.7871665029847 8.38252734262531 7.96471379382322 9.70942136887334
"106452364" 8.83546617046355 9.02609735231758 8.87358633135288 9.14326951500319 9.28556285390962 9.04579239434334 9.12983043781035 7.7871665029847 8.38252734262531 7.96471379382322 9.70942136887334
"106452369" 5.40386801235576 4.03263016503363 5.03399890963758 2.53720030326258 5.32614239716283 4.45587325506712 7.54535631851499 7.46436708706465 8.51688715004932 5.20443467835275 4.30920231583946
"106452371" 2.53720030326258 2.53720030326258 2.53720030326258 2.53720030326258 4.34828473544126 2.53720030326258 5.0505169080781 3.62228453747217 3.9154646777204 2.53720030326258 3.10208693184457
"106452372" 10.4030018295111 10.3724486931927 10.5134814330199 10.102301366606 9.97113568556882 10.0329667458278 8.91262513678827 8.86355065890758 7.59329123324442 10.9251758687977 9.24206949933808
"106345428" 11.7045104713801 11.3473920326781 11.5450504692585 10.7856204515255 10.4525905908291 10.5191553575899 3.00899742069104 3.82202755357967 3.77871033792526 11.670740222863 10.4839130691502
"106345430" 9.58770265486945 9.49805859826677 9.75522200997128 9.36605927229379 9.39307937648875 9.32365471344445 3.00899742069104 3.12685721623609 3.17215044390757 8.88589110521004 9.76128996356665
"106345432" 4.77914093465725 5.48983412006803 5.8621352158362 2.53720030326258 6.41033456814067 5.35779516026087 5.93462531669002 7.45225488560202 7.03703034458617 5.6294702698851 5.37301247051858
"106452379" 9.32947040010056 9.09245272309538 8.97247544296286 8.93638364527654 9.19989711779434 9.21517874363904 7.73133263138962 8.87870004262031 7.68031994239379 9.71349002995217 8.30859847095904
"106452386" 7.07498881360615 7.28431283858394 6.93362975849045 8.25774761488201 7.8345069740702 7.92785025136052 10.4558809745779 10.964509233426 12.095534512397 6.87534145800941 8.12973672497769
"106452388" 7.49877411598924 7.65042833085388 7.0287987270106 8.36633514998933 7.8345069740702 7.91499759677141 8.50834719070435 9.55825305381705 8.89659164384092 6.73271647821115 8.41532242796171
"106452393" 8.88039731812163 8.89176582212198 8.02807417382157 8.8004021589641 8.97948993409642 8.88710548484105 9.72637346040766 7.42359033787123 9.4346112557245 8.85617196185445 8.5670695059711
"106452395" 7.41232435024527 7.19304623005762 7.74055446552679 7.01885485513532 7.36430957578136 7.04692503247386 10.3126049790672 9.79383095218951 10.1277102668057 8.0421984079871 6.3326058738886
"106452396" 5.35748521353445 4.95269654039395 2.53720030326258 4.50555166313286 4.61061491665321 4.84730587168018 4.54331682378958 5.41876148956057 5.06412931529582 5.40950469729964 4.07179034516543
"106452399" 6.28849030933596 6.5607415296865 5.82696960953338 5.26407530904455 5.39399970083617 6.0710264697918 6.68264547897269 8.12121474867257 7.93745005644428 5.40950469729964 6.2318165901613
"106452400" 2.53720030326258 2.53720030326258 2.53720030326258 2.53720030326258 4.41918606621635 4.78969046596995 4.73489593716454 5.00871894366073 4.09266704844325 3.89251253394845 3.98038462659616
"106435394" 6.91109839211684 5.65740310274009 5.55267040184475 5.11072884008107 6.90928466676893 7.05867473303524 4.73489593716454 4.81295559685131 3.9154646777204 7.05084724433041 5.73715975229752
"106345437" 6.91109839211684 5.65740310274009 5.55267040184475 5.11072884008107 6.90928466676893 7.05867473303524 4.73489593716454 4.81295559685131 3.9154646777204 7.05084724433041 5.73715975229752
"106412002" 8.07812840631293 8.31379929830143 8.23483171965527 8.05406467999065 7.88162803125827 7.69955740638907 8.03693472331112 7.06892388922823 5.854856997364 7.87437446638084 8.15733877960081
"106450318" 2.53720030326258 3.88580271758577 5.67682894222956 4.80897788451789 4.92509126135186 4.29306643980638 7.48099404093322 7.20515722576762 7.29008265132176 3.51250374098366 5.34063134000077
"106415469" 2.53720030326258 3.88580271758577 5.67682894222956 4.80897788451789 4.92509126135186 4.29306643980638 7.48099404093322 7.20515722576762 7.29008265132176 3.51250374098366 5.34063134000077
"106351362" 2.53720030326258 3.88580271758577 5.67682894222956 4.80897788451789 4.92509126135186 4.29306643980638 7.48099404093322 7.20515722576762 7.29008265132176 3.51250374098366 5.34063134000077
"106452508" 2.53720030326258 3.88580271758577 5.67682894222956 4.80897788451789 4.92509126135186 4.29306643980638 7.48099404093322 7.20515722576762 7.29008265132176 3.51250374098366 5.34063134000077
"106416182" 6.98791846222433 5.97433014033839 5.9299478739664 5.40205073804054 5.84324503336244 5.50473234891315 4.99305763860739 5.33162637912785 4.54247625427285 6.75133945389233 5.0498732709139
"106416238" 8.93949502651218 9.05226616827418 9.12715138475456 9.38791285422484 9.62871278552132 9.42906544986363 7.94453933841032 7.42359033787123 9.44529221588435 9.54810497272145 8.89672492451587
"106452500" 8.93949502651218 9.05226616827418 9.12715138475456 9.38791285422484 9.62871278552132 9.42906544986363 7.94453933841032 7.42359033787123 9.44529221588435 9.54810497272145 8.89672492451587
"106413834" 7.55028246414978 7.51709111433342 6.91713669891475 8.03340708628338 6.86298891108536 7.58248223741793 4.99305763860739 5.97020939975922 6.79812670304236 7.1800356606331 7.64905953457872
"106411793" 2.53720030326258 4.27914285679513 2.53720030326258 2.53720030326258 2.53720030326258 4.52993949901485 3.57439639435338 2.95559122203552 2.98797437576337 3.89251253394845 3.88066877373309
"106452478" 6.49258355011702 6.99104916321313 6.28025963452465 6.99051163010691 7.24315757460611 6.93661633002312 7.99147734138969 9.008327194434 7.46841345578956 6.63579075400019 6.9437057966848
"106452715" 6.6333575155749 6.40632714685498 6.08651668214943 6.77470667392453 6.57762027469979 7.04692503247386 6.90306806431236 8.31189877587205 8.35257221269213 6.04893119115767 7.00586239032597
"106452635" 6.6333575155749 6.40632714685498 6.08651668214943 6.77470667392453 6.57762027469979 7.04692503247386 6.90306806431236 8.31189877587205 8.35257221269213 6.04893119115767 7.00586239032597
"106452633" 8.52151584105834 7.99702814361426 8.57624698723143 8.62746624206883 8.68311472696588 8.51804144301595 7.94820473170512 9.14114480114092 8.79632237553064 7.60487784096692 9.05913235085094
"106452625" 9.88289497453214 9.71013630986915 9.88569753143559 9.39332490708819 9.08889125679159 9.27923459625329 8.60203833417685 9.84639932215262 9.872933876817 10.2508161968168 8.57732121605722
"106452614" 7.48824757012838 7.76343195364909 7.52924027576023 8.55203446084906 8.25702229496985 8.29817633006298 7.86533052888426 9.46096193673381 9.66224169733058 8.20603305736512 7.79682566302445
"106377168" 8.99626622911316 9.12803908385651 9.21392188621592 8.99095299898113 9.16700788808985 9.18071045949952 5.81003951565407 5.4521407335261 4.8136137672327 8.33477653762874 9.53984292927935
"106377171" 7.13023685531763 7.79035013757632 7.63373840013299 9.11078424039227 9.52500181137916 9.02202606460277 9.02444518031724 10.0949174981595 8.02236722699423 8.40684257521431 9.0019379067513
"106377174" 6.02113071427741 7.09559288711861 6.2004302696234 6.08239278992987 5.48994936055319 6.56003186021415 7.91487564759615 8.58375439879319 7.66820462557966 7.22064181002937 5.20293930223662
"106377176" 5.69142220168985 6.06595162889423 5.89644758371694 7.01885485513532 6.68807214090928 6.67152983004786 6.64690570736929 4.55126521384426 5.88334091841311 6.10818451646345 6.70215320736497
"106452665" 4.77914093465725 2.53720030326258 5.6366511961719 5.40205073804054 4.97095822684911 5.57277554405874 5.46072767270901 5.66581471173436 4.29297992911125 5.14801394577234 5.0498732709139
"106390182" 6.23888315421985 7.06649111078204 7.160686619242 6.87119146067156 6.53390160641884 6.97433484324645 5.39663232675045 4.17838552410152 4.19707307864774 6.3479798906588 7.16864131149551
"106376607" 6.23888315421985 7.06649111078204 7.160686619242 6.87119146067156 6.53390160641884 6.97433484324645 5.39663232675045 4.17838552410152 4.19707307864774 6.3479798906588 7.16864131149551
"106390995" 7.42341878907063 7.51709111433342 7.50739880799088 7.29852002108015 7.20658237978739 7.04692503247386 8.15897854949666 7.85617689843943 9.3575445247446 6.16506787564464 7.93615829480326
"106395781" 8.94719487766024 9.20002930265329 8.98437313183882 9.30993139471777 8.69634780831849 9.15908239854842 5.82622639217076 4.34135441440871 5.7810297184515 8.41851100818844 9.49549128323434
"106445247" 4.91628725527464 4.73902658406845 2.53720030326258 5.0555362461439 5.69111908181437 5.53916775968546 2.53720030326258 2.95559122203552 2.53720030326258 4.58382694036192 5.43559280256382
"106440129" 2.53720030326258 4.27914285679513 2.53720030326258 4.80897788451789 2.53720030326258 4.20269170094937 6.26558202693832 5.92381352125681 5.95213976716743 4.58382694036192 2.53720030326258
"106425038" 2.53720030326258 4.27914285679513 2.53720030326258 4.80897788451789 2.53720030326258 4.20269170094937 6.26558202693832 5.92381352125681 5.95213976716743 4.58382694036192 2.53720030326258
"106425072" 8.34038597996561 8.7297933358693 8.42146850519307 7.04664980924563 7.26110223077183 7.61464450359198 7.8845884692176 7.20996322104386 6.09268568633523 8.63400277700339 7.20440504833014
"106452141" 8.20561252664649 7.79035013757632 7.916539856892 9.07755044032499 8.98489205742706 9.03395818044397 4.50131765473951 5.85123903227629 5.43954201710893 8.37725155499214 8.68552701338057
"106396904" 8.64975009449757 8.47727393509207 7.67350312329293 8.10114460908016 8.44516964941918 7.9965611587272 8.49838445650301 9.90083374999121 9.36130925518528 8.90675027659416 7.37883379768372
"106396902" 8.59197834834401 9.07432478709403 9.15548991164189 8.26957073801217 8.10154963828398 8.61258614070923 9.80221773374099 8.03996748131496 8.90864899712442 9.4262764921891 7.59623198145263
"106348151" 7.7747197015649 7.53842543773286 6.33110057265736 7.23956604800938 5.95859176716828 6.81712507786742 5.48145350166575 4.61414785498577 4.8438793783004 6.21976584819063 7.56907328151192
"106443901" 9.02201364202111 9.02231988830285 8.93618192263649 8.61825024743294 9.05847121326537 8.86723442598042 10.217905379824 9.69460655714468 11.4323340410084 8.15113399504316 9.38118046919297
"106348159" 9.02201364202111 9.02231988830285 8.93618192263649 8.61825024743294 9.05847121326537 8.86723442598042 10.217905379824 9.69460655714468 11.4323340410084 8.15113399504316 9.38118046919297
"106443880" 7.04654752624157 6.58150104258884 6.81398989274239 7.35515312958135 6.56319520256371 6.87146356962713 8.45525766967619 6.76994476380023 6.79812670304236 7.298568971991 6.3326058738886
"106348158" 7.04654752624157 6.58150104258884 6.81398989274239 7.35515312958135 6.56319520256371 6.87146356962713 8.45525766967619 6.76994476380023 6.79812670304236 7.298568971991 6.3326058738886
"106443921" 9.96102578618009 10.080789446627 9.95987532814432 9.46703588077481 9.47020917334125 9.67556326480197 8.68562860854541 9.61362618092535 10.0427415180226 10.5153751020874 8.71677566833757
"106348164" 9.96102578618009 10.080789446627 9.95987532814432 9.46703588077481 9.47020917334125 9.67556326480197 8.68562860854541 9.61362618092535 10.0427415180226 10.5153751020874 8.71677566833757
"106348163" 8.741173054348 8.55777786203646 8.47867253264809 8.05406467999065 8.28795106213287 8.00264816319009 7.52094089279204 7.43183861985946 5.71905420256287 8.15811181043574 8.34905269665186
"106348165" 9.71942371653814 9.60546893812908 9.7759039281871 9.47215958067616 9.53239868491743 9.71500510264689 8.86690060299478 10.0805783424775 10.0575129310331 8.76772154271219 10.1662512384745
"106348166" 5.79865248509219 4.73902658406845 5.1545465567047 6.45972522297271 6.18350800407047 6.50945495288387 6.35708177365946 4.78633308779768 4.8136137672327 6.37229644954594 5.55290212569085
"106351943" 4.97991972213555 5.90978723940559 5.55267040184475 4.73948773681154 5.21767029250939 4.729446696202 5.41832726571191 5.74828537936795 6.46523761685522 4.17023803313898 5.85541469283283
"106348170" 6.89522869208721 5.97433014033839 6.49601791077045 6.59790374004294 6.72739156347315 6.65612299570295 7.94453933841032 9.51818700525894 8.79632237553064 6.69472890585314 6.29979418272611
"106348173" 10.2020950710999 10.0271425573411 10.0531947931369 9.92868922338456 9.93949308403297 9.77132610538743 8.78731620706312 9.57229687857102 8.46883046545875 10.7687821144221 8.83540976204008
"106348172" 10.2020950710999 10.0271425573411 10.0531947931369 9.92868922338456 9.93949308403297 9.77132610538743 8.78731620706312 9.57229687857102 8.46883046545875 10.7687821144221 8.83540976204008
"106348174" 2.53720030326258 2.53720030326258 2.53720030326258 4.93791075443629 4.92509126135186 4.78969046596995 5.91963881433048 4.48512163449102 4.71842086968656 4.89553949502746 3.77051085318135
"106348175" 6.68969688027012 6.86144149034294 6.7960543967228 6.91710604365026 6.96513131263407 7.02313345090625 9.70596128472136 9.51431250610878 8.01600985095386 6.61559345240914 6.889771457991
"106348179" 4.91628725527464 5.0169550372131 5.89644758371694 2.53720030326258 4.66854695037996 5.31849614653426 6.27734550015685 6.62609849581183 5.23127404262693 5.31076985499319 4.67901288535272
"106348180" 6.79613985972948 7.08111564737391 6.60316433464407 7.9328853203287 7.84643249271303 7.89550108526378 7.55980929488176 7.05295809267214 7.06813326208448 6.24634716805496 8.26697626614511
"106348183" 8.50595811755214 8.21132650767406 8.78566142078601 7.75081309423093 7.97148509650864 7.91499759677141 8.6387815549264 8.63818413528909 9.77472810842356 7.19369882717898 8.74736155774799
"106351948" 7.01753199701707 7.00645774841295 7.26855530541187 6.97612754367183 7.61503120385952 7.32496580786113 6.99112587228238 7.73481596559355 6.68216413849553 6.3479798906588 7.7791627947635
"106348188" 7.65750522726127 8.02751004915899 8.04332572069699 7.54235368785627 8.41746702555393 8.13044308541502 11.5739611043065 10.6314047519619 12.3803664462848 7.12404654777797 8.57391207094756
"106348189" 11.3061867448078 11.5360220437345 11.5728928938736 11.8616724376083 11.5801937123986 11.6774057587999 3.57439639435338 3.62228453747217 3.31180591265113 10.8614358031675 12.0888072274014
"106347991" 7.07498881360615 7.20644425397579 5.79090632908511 7.46214239326604 7.4212635727412 7.10473595630273 6.79300575498004 7.96526848484137 7.24181920653391 7.83136096184854 6.19657252821594
"106347994" 7.01753199701707 6.33467800384374 6.77789186657994 4.99800380438931 6.10577493799728 6.45702478885609 7.8220346553705 8.03726880070788 9.3935317837488 5.6696011319726 6.76346142897773
"106347995" 2.53720030326258 2.53720030326258 2.53720030326258 2.53720030326258 4.48626470527295 4.52993949901485 3.66878808562315 4.13388880351772 3.31180591265113 3.721076849667 3.88066877373309
"106351894" 7.46696072225606 6.89495644854884 7.04406492840511 6.16117224263835 6.59190149325673 6.60888298363753 3.00899742069104 2.95559122203552 2.53720030326258 6.78787538619616 6.66406920349713
"106348023" 4.0073403023408 4.65935654486977 4.96945594724035 2.53720030326258 4.97095822684911 3.99781259611149 5.46072767270901 4.78633308779768 5.11400749425203 5.25862786574967 3.50369945198484
"106348025" 2.53720030326258 2.53720030326258 4.04430910555287 4.58834042603079 2.53720030326258 4.29306643980638 5.18436243337323 5.48473872434878 4.29297992911125 3.721076849667 3.98038462659616
"106348026" 9.68530385589676 9.9357243693657 9.99558126213939 9.80420231376895 9.85204659496945 9.7187058294006 10.0319044088004 8.76099957672151 7.81461358096887 9.88094767663573 9.63286687012652
"106385333" 9.68530385589676 9.9357243693657 9.99558126213939 9.80420231376895 9.85204659496945 9.7187058294006 10.0319044088004 8.76099957672151 7.81461358096887 9.88094767663573 9.63286687012652
"106351908" 7.18344021483425 5.61735178509553 7.18842168006099 6.18649203315877 6.37769907184436 6.87146356962713 7.01232201252368 7.12599317735546 8.70840130966914 6.78787538619616 6.41148112817536
"106430610" 7.76603414909497 7.28431283858394 6.84920211503612 6.67126171362098 7.68312499707167 7.49878602909157 6.99822605323035 8.7127829429464 7.9935355654492 7.34827008518395 7.21320872876666
"106430633" 8.99997269104728 8.95654143776691 9.32724817662673 9.02273032063231 9.18119519799217 9.05167328767218 8.86690060299478 8.87870004262031 10.5362447238195 9.55868658887611 8.43800305320334
"106360854" 8.88441340110382 8.89590065448212 8.76281633438622 9.09426305620602 8.57979552247826 8.75276213882234 10.1367566840631 11.7838981112266 11.9083754312211 8.8816828232112 8.61097659030341
"106422762" 8.88441340110382 8.89590065448212 8.76281633438622 9.09426305620602 8.57979552247826 8.75276213882234 10.1367566840631 11.7838981112266 11.9083754312211 8.8816828232112 8.61097659030341
"106360872" 8.88441340110382 8.89590065448212 8.76281633438622 9.09426305620602 8.57979552247826 8.75276213882234 10.1367566840631 11.7838981112266 11.9083754312211 8.8816828232112 8.61097659030341
"106360873" 8.88441340110382 8.89590065448212 8.76281633438622 9.09426305620602 8.57979552247826 8.75276213882234 10.1367566840631 11.7838981112266 11.9083754312211 8.8816828232112 8.61097659030341
"106411465" 8.88441340110382 8.89590065448212 8.76281633438622 9.09426305620602 8.57979552247826 8.75276213882234 10.1367566840631 11.7838981112266 11.9083754312211 8.8816828232112 8.61097659030341
"106391875" 8.88441340110382 8.89590065448212 8.76281633438622 9.09426305620602 8.57979552247826 8.75276213882234 10.1367566840631 11.7838981112266 11.9083754312211 8.8816828232112 8.61097659030341
"106440193" 8.88441340110382 8.89590065448212 8.76281633438622 9.09426305620602 8.57979552247826 8.75276213882234 10.1367566840631 11.7838981112266 11.9083754312211 8.8816828232112 8.61097659030341
"106430607" 8.88441340110382 8.89590065448212 8.76281633438622 9.09426305620602 8.57979552247826 8.75276213882234 10.1367566840631 11.7838981112266 11.9083754312211 8.8816828232112 8.61097659030341
"106366833" 8.88441340110382 8.89590065448212 8.76281633438622 9.09426305620602 8.57979552247826 8.75276213882234 10.1367566840631 11.7838981112266 11.9083754312211 8.8816828232112 8.61097659030341
"106427827" 2.53720030326258 5.13699458561332 5.99466236470675 7.15274755590585 7.19729138445168 7.24499333778348 3.75458692020718 3.46021006715794 2.53720030326258 6.75133945389233 6.45679787599939
"106443451" 2.53720030326258 5.13699458561332 5.99466236470675 7.15274755590585 7.19729138445168 7.24499333778348 3.75458692020718 3.46021006715794 2.53720030326258 6.75133945389233 6.45679787599939
"106427414" 7.78335320394228 7.87660988227377 7.17462101318042 7.28692091248173 7.09092054406624 7.44612868311513 7.91861717445165 7.67355402551852 8.42392592834097 6.21976584819063 8.20219922967205
"106427393" 5.15461484823796 4.65935654486977 2.53720030326258 2.53720030326258 2.53720030326258 3.59109688207598 2.53720030326258 2.95559122203552 2.53720030326258 4.39427119702174 3.77051085318135
"106427836" 5.15461484823796 4.65935654486977 2.53720030326258 2.53720030326258 2.53720030326258 3.59109688207598 2.53720030326258 2.95559122203552 2.53720030326258 4.39427119702174 3.77051085318135
"106427835" 5.15461484823796 4.65935654486977 2.53720030326258 2.53720030326258 2.53720030326258 3.59109688207598 2.53720030326258 2.95559122203552 2.53720030326258 4.39427119702174 3.77051085318135
"106427363" 8.26843893011243 8.59386165718942 8.22817450789362 8.65926616401451 8.67310961418465 8.39389207230976 8.55715379553304 9.89934909148784 10.4633899680001 8.85187593337799 7.95200781121348
"106427801" 8.26843893011243 8.59386165718942 8.22817450789362 8.65926616401451 8.67310961418465 8.39389207230976 8.55715379553304 9.89934909148784 10.4633899680001 8.85187593337799 7.95200781121348
"106361310" 8.26843893011243 8.59386165718942 8.22817450789362 8.65926616401451 8.67310961418465 8.39389207230976 8.55715379553304 9.89934909148784 10.4633899680001 8.85187593337799 7.95200781121348
"106427394" 11.5819097073264 11.4605742476697 11.4715908005206 10.929452400602 10.9709930283544 11.0604129924085 5.41832726571191 4.45070436275959 3.849335577193 11.164783171697 11.2857422872366
"106427356" 9.0615675264703 8.96443760357618 8.84341856286771 8.71220016767768 8.41346569852764 8.71249246242742 7.42419196477375 6.97035471993955 6.67408941467767 9.64562783107425 7.54836274214224
"106427362" 4.91628725527464 2.53720030326258 2.53720030326258 2.53720030326258 2.53720030326258 4.10482273898249 6.1551001512189 4.9857537829388 4.46472321672984 3.721076849667 3.88066877373309
"106427405" 6.47129328201315 6.12390671746018 5.55267040184475 6.886660036492 6.16446903078057 5.97448228954376 7.91112438082896 8.2871281300786 7.04330501122785 6.55323447388148 5.80929446584452
"106361320" 7.56036665698243 7.2328715941206 7.8046232077636 7.27522752971183 7.47604951283567 7.60667102498478 7.79378954208701 6.54456280724041 6.1981645987346 8.11572907507608 6.65114630774226
"106438843" 7.56036665698243 7.2328715941206 7.8046232077636 7.27522752971183 7.47604951283567 7.60667102498478 7.79378954208701 6.54456280724041 6.1981645987346 8.11572907507608 6.65114630774226
"106438844" 7.56036665698243 7.2328715941206 7.8046232077636 7.27522752971183 7.47604951283567 7.60667102498478 7.79378954208701 6.54456280724041 6.1981645987346 8.11572907507608 6.65114630774226
"106426465" 4.13528260880108 4.57447337588483 4.3994301172281 4.80897788451789 4.92509126135186 4.90252834118282 2.53720030326258 2.95559122203552 2.98797437576337 5.0891644358089 4.07179034516543
"106435433" 8.50073468336943 8.85400900311719 8.18757242591329 8.69477049726337 8.58336145826107 8.84708575782486 6.62869593325932 7.815798673399 6.12872090336933 8.72607745433293 8.38061818438375
"106454582" 5.5344035762087 2.53720030326258 5.31754009421517 5.11072884008107 5.058262641216 5.53916775968546 4.31765142023821 4.67410494802419 3.70273712928139 5.7465824163599 4.44490683283157
"106411024" 11.7958151314836 11.6566605614273 11.7866908452094 11.5634861323007 11.52425664608 11.3619682437911 10.9320933072328 9.89637518273696 11.119123553667 12.4802495829967 10.33984093681
"106372493" 11.7958151314836 11.6566605614273 11.7866908452094 11.5634861323007 11.52425664608 11.3619682437911 10.9320933072328 9.89637518273696 11.119123553667 12.4802495829967 10.33984093681
"106372494" 2.53720030326258 4.3855761737198 2.53720030326258 2.53720030326258 2.53720030326258 2.53720030326258 3.34733686598376 3.75985708099415 3.31180591265113 2.53720030326258 3.77051085318135
"106411393" 2.53720030326258 4.3855761737198 2.53720030326258 2.53720030326258 2.53720030326258 2.53720030326258 3.34733686598376 3.75985708099415 3.31180591265113 2.53720030326258 3.77051085318135
"106409678" 2.53720030326258 4.03263016503363 2.53720030326258 2.53720030326258 2.53720030326258 3.40387374390617 4.1011364899038 4.03938283417302 3.52958584927185 3.23328016618763 3.10208693184457
"106407024" 3.2171737180503 3.71512207305838 2.53720030326258 4.87500157474882 5.21767029250939 5.00658257361263 5.20962822281674 4.61414785498577 2.53720030326258 3.23328016618763 4.50758743585601
"106359581" 2.53720030326258 2.53720030326258 2.53720030326258 2.53720030326258 2.53720030326258 4.10482273898249 2.53720030326258 2.53720030326258 2.53720030326258 2.53720030326258 3.77051085318135
"106425836" 8.12641781554604 8.78434364606697 8.68718081617631 8.54718634918473 8.77016799250962 8.47491912993076 6.7848115064316 7.0899394337319 8.31940272582645 7.86587387591727 9.0019379067513
"106425805" 6.26390238668499 5.0169550372131 5.59528967075841 5.16377381406389 4.34828473544126 5.0557474383423 9.15541236615683 8.30966440324368 6.85634258537338 4.82425143460728 5.7616168864344
"106425716" 2.53720030326258 2.53720030326258 2.53720030326258 2.53720030326258 2.53720030326258 3.59109688207598 4.77004801204523 5.46853501676841 4.46472321672984 3.23328016618763 3.10208693184457
"106365551" 11.0559397272745 11.3526656034696 11.0789990889333 11.5604826492573 11.7142770807168 11.5977578963477 11.0312749206921 10.5126270306833 11.9529236007303 10.4500957380413 12.0555908129306
"106435081" 11.0559397272745 11.3526656034696 11.0789990889333 11.5604826492573 11.7142770807168 11.5977578963477 11.0312749206921 10.5126270306833 11.9529236007303 10.4500957380413 12.0555908129306
"106386973" 11.0559397272745 11.3526656034696 11.0789990889333 11.5604826492573 11.7142770807168 11.5977578963477 11.0312749206921 10.5126270306833 11.9529236007303 10.4500957380413 12.0555908129306
"106371686" 11.0559397272745 11.3526656034696 11.0789990889333 11.5604826492573 11.7142770807168 11.5977578963477 11.0312749206921 10.5126270306833 11.9529236007303 10.4500957380413 12.0555908129306
"106421303" 11.0559397272745 11.3526656034696 11.0789990889333 11.5604826492573 11.7142770807168 11.5977578963477 11.0312749206921 10.5126270306833 11.9529236007303 10.4500957380413 12.0555908129306
"106384908" 11.0559397272745 11.3526656034696 11.0789990889333 11.5604826492573 11.7142770807168 11.5977578963477 11.0312749206921 10.5126270306833 11.9529236007303 10.4500957380413 12.0555908129306
"106421304" 11.0559397272745 11.3526656034696 11.0789990889333 11.5604826492573 11.7142770807168 11.5977578963477 11.0312749206921 10.5126270306833 11.9529236007303 10.4500957380413 12.0555908129306
