ENTREZID	external_gene_name	GO	ONTOLOGY	GENENAME	GOTERM	pvalue	Description_NCBI	ALIAS	log2FoldChange	padj	Crep1	Crep2	Crep3	Trep1	Trep2	Trep3	VMrep1	VMrep2	VMrep3	PErep1	PErep2
106345633	BnaA05g30690D	GO:0002181	BP	60S ribosomal protein L29-1	cytoplasmic translation	0.000906379647315759	60S ribosomal protein L29-1	LOC106345633	-2.55680715272863	4.00390432973004e-07	9.02201364202111	9.27496006680217	9.16248839565614	9.89665591910701	10.0271856203029	10.0783199417615	11.1413789189063	11.8656161239234	12.2997790602248	8.64893742988444	10.3338080059981
106345633	BnaC05g45150D	GO:0002181	BP	60S ribosomal protein L29-1	cytoplasmic translation	0.000906379647315759	60S ribosomal protein L29-1	LOC106345633	-2.14613973373521	2.39980447593822e-05	9.02201364202111	9.27496006680217	9.16248839565614	9.89665591910701	10.0271856203029	10.0783199417615	11.1413789189063	11.8656161239234	12.2997790602248	8.64893742988444	10.3338080059981
106345633	BnaA01g32660D	GO:0002181	BP	60S ribosomal protein L29-1	cytoplasmic translation	0.000906379647315759	60S ribosomal protein L29-1	LOC106345633	-2.88652754827856	6.97538604632274e-10	9.02201364202111	9.27496006680217	9.16248839565614	9.89665591910701	10.0271856203029	10.0783199417615	11.1413789189063	11.8656161239234	12.2997790602248	8.64893742988444	10.3338080059981
106345633	BnaA05g30690D	GO:0002181	BP	60S ribosomal protein L29-1	cytoplasmic translation	0.000906379647315759	60S ribosomal protein L29-1	LOC106345633	-2.55680715272863	4.00390432973004e-07	9.02201364202111	9.27496006680217	9.16248839565614	9.89665591910701	10.0271856203029	10.0783199417615	11.1413789189063	11.8656161239234	12.2997790602248	8.64893742988444	10.3338080059981
106345633	BnaA05g30690D	GO:0002181	BP	60S ribosomal protein L29-1	cytoplasmic translation	0.000906379647315759	60S ribosomal protein L29-1	LOC106345633	-2.55680715272863	4.00390432973004e-07	9.02201364202111	9.27496006680217	9.16248839565614	9.89665591910701	10.0271856203029	10.0783199417615	11.1413789189063	11.8656161239234	12.2997790602248	8.64893742988444	10.3338080059981
106345633	BnaA01g32660D	GO:0002181	BP	60S ribosomal protein L29-1	cytoplasmic translation	0.000906379647315759	60S ribosomal protein L29-1	LOC106345633	-2.88652754827856	6.97538604632274e-10	9.02201364202111	9.27496006680217	9.16248839565614	9.89665591910701	10.0271856203029	10.0783199417615	11.1413789189063	11.8656161239234	12.2997790602248	8.64893742988444	10.3338080059981
106345633	BnaC05g45150D	GO:0002181	BP	60S ribosomal protein L29-1	cytoplasmic translation	0.000906379647315759	60S ribosomal protein L29-1	LOC106345633	-2.14613973373521	2.39980447593822e-05	9.02201364202111	9.27496006680217	9.16248839565614	9.89665591910701	10.0271856203029	10.0783199417615	11.1413789189063	11.8656161239234	12.2997790602248	8.64893742988444	10.3338080059981
106345633	BnaA01g32660D	GO:0002181	BP	60S ribosomal protein L29-1	cytoplasmic translation	0.000906379647315759	60S ribosomal protein L29-1	LOC106345633	-2.88652754827856	6.97538604632274e-10	9.02201364202111	9.27496006680217	9.16248839565614	9.89665591910701	10.0271856203029	10.0783199417615	11.1413789189063	11.8656161239234	12.2997790602248	8.64893742988444	10.3338080059981
106345633	BnaC05g45150D	GO:0002181	BP	60S ribosomal protein L29-1	cytoplasmic translation	0.000906379647315759	60S ribosomal protein L29-1	LOC106345633	-2.14613973373521	2.39980447593822e-05	9.02201364202111	9.27496006680217	9.16248839565614	9.89665591910701	10.0271856203029	10.0783199417615	11.1413789189063	11.8656161239234	12.2997790602248	8.64893742988444	10.3338080059981
106345701	BnaA05g34120D	NA	NA	NA	NA	0.0010020502892952	lamin-like protein	LOC106345701	2.88138406204151	0.000286949379096674	6.61407452205549	6.06595162889423	5.89644758371694	8.12086030388734	7.81035566934791	7.63830344485756	4.96338484809344	3.36549451016962	4.75092282289788	7.69403305918628	7.01596531784264
106345740	BnaA06g01650D	NA	NA	NA	NA	0.000266304763078345	ras-related protein RABG3d	LOC106345740	2.1257662585942	0.000295839066929699	7.3321721789747	7.06649111078204	7.67350312329293	7.17809222010219	7.72248777176955	7.61464450359198	5.91963881433048	5.78777817352962	4.50419684067678	7.9161410958727	6.83373177440595
106345746	BnaA06g01920D	GO:0072684	BP	tRNase Z TRZ3, mitochondrial	mitochondrial tRNA 3'-trailer cleavage, endonucleolytic	0.000149044644757066	tRNase Z TRZ3, mitochondrial	LOC106345746	-2.69292945623423	7.86629708940748e-07	6.16107732292533	6.30997327095112	6.94993556356638	5.71453431023876	5.45869500737005	5.87088269962448	7.55980929488176	8.88171091710832	9.25199481298402	5.88898120961573	6.14201557459622
106345768	BnaA01g25350D	GO:0006189	BP	phosphoribosylaminoimidazole-succinocarboxamide synthase, chloroplastic	'de novo' IMP biosynthetic process	4.13401082773422e-05	phosphoribosylaminoimidazole-succinocarboxamide synthase, chloroplastic	LOC106345768	-4.08777359202664	3.3785311532083e-13	5.20820438640965	4.95269654039395	5.67682894222956	6.30675354000543	4.77721264913402	5.27804756706937	8.79547520089614	7.62043358782285	9.63554667078339	5.58815809889698	5.20293930223662
106345784	BnaA01g25330D	NA	NA	NA	NA	0.00431390221088847	uncharacterized BNAA01G25330D	BNAA01G25330D	-1.71003164401198	0.00151221895001954	6.21341702642552	7.21971861914169	7.08891403573631	7.04664980924563	6.00222367847285	6.91090886325521	8.33164878138347	9.04235937900101	7.39186913613874	7.0357491667297	6.45679787599939
106345830	BnaA06g01290D	GO:0006996	BP	E3 ubiquitin-protein ligase SPL2	organelle organization	0.00176392304893405	E3 ubiquitin-protein ligase SPL2	LOC106345830	1.85309507885774	0.000607494201576224	8.64028076708198	9.08522886589866	8.52285598153388	8.34972418221794	8.54364260651682	8.11928240206338	7.53075679959702	6.74363508089145	6.1981645987346	9.31832810775113	7.49884723460299
106345888	BnaA03g13080D	GO:0006412	BP	40S ribosomal protein S20-1-like	translation	8.86154230657259e-06	40S ribosomal protein S20-1-like	LOC106345888	-3.43933149674165	1.6095037926128e-14	9.20333817805727	9.54093137332016	9.41190569834713	9.84427068977658	9.6661797892525	9.8527299725806	12.183267669541	13.4309849719585	12.5720392099861	8.80819679955977	10.1284135735038
106345888	BnaA03g13080D	GO:0006412	BP	40S ribosomal protein S20-1-like	translation	8.86154230657259e-06	40S ribosomal protein S20-1-like	LOC106345888	-3.43933149674165	1.6095037926128e-14	9.20333817805727	9.54093137332016	9.41190569834713	9.84427068977658	9.6661797892525	9.8527299725806	12.183267669541	13.4309849719585	12.5720392099861	8.80819679955977	10.1284135735038
106345888	BnaA10g07870D	GO:0006412	BP	40S ribosomal protein S20-1-like	translation	8.86154230657259e-06	40S ribosomal protein S20-1-like	LOC106345888	-2.45044165470238	1.45194106364213e-07	9.20333817805727	9.54093137332016	9.41190569834713	9.84427068977658	9.6661797892525	9.8527299725806	12.183267669541	13.4309849719585	12.5720392099861	8.80819679955977	10.1284135735038
106345888	BnaA10g07870D	GO:0006412	BP	40S ribosomal protein S20-1-like	translation	8.86154230657259e-06	40S ribosomal protein S20-1-like	LOC106345888	-2.45044165470238	1.45194106364213e-07	9.20333817805727	9.54093137332016	9.41190569834713	9.84427068977658	9.6661797892525	9.8527299725806	12.183267669541	13.4309849719585	12.5720392099861	8.80819679955977	10.1284135735038
106345916	BnaA06g01080D	NA	NA	NA	NA	3.88046709542945e-05	probable E3 ubiquitin-protein ligase ZFP1	LOC106345916	3.19126418188932	5.25097421153539e-11	11.5232432095542	11.4195234746549	11.6232165100061	10.8656688644638	10.8144635852709	10.6066359652476	8.32602643251568	8.41319006304918	7.92732198870083	12.0936188627811	9.72333380836818
106345927	BnaA06g00960D	GO:0055085	BP	ABC transporter G family member 24	transmembrane transport	0.00067320114183942	ABC transporter G family member 24	LOC106345927	-2.13899356234296	0.000460530379844451	5.40386801235576	6.2592426031966	5.75389730005221	5.74912089220761	5.89051743826003	5.46942615680882	6.82532266753301	8.23627226643233	7.56742837629163	6.29806809980347	5.08978020066179
106345931	BnaA06g00900D	GO:0051555	BP	trifunctional UDP-glucose 4,6-dehydratase/UDP-4-keto-6-deoxy-D-glucose 3,5-epimerase/UDP-4-keto-L-rhamnose-reductase RHM2	flavonol biosynthetic process	4.81971178346754e-08	trifunctional UDP-glucose 4,6-dehydratase/UDP-4-keto-6-deoxy-D-glucose 3,5-epimerase/UDP-4-keto-L-rhamnose-reductase RHM2	LOC106345931	6.57043347603523	1.54920195091821e-41	10.879078915523	10.5243803798018	10.6897260898201	10.2104935462036	10.2962718936547	10.2338183263872	5.35219814318987	4.55126521384426	3.77871033792526	10.687953981703	10.1842455823518
106345931	BnaA06g00900D	GO:0010315	BP	trifunctional UDP-glucose 4,6-dehydratase/UDP-4-keto-6-deoxy-D-glucose 3,5-epimerase/UDP-4-keto-L-rhamnose-reductase RHM2	auxin export across the plasma membrane	4.81971178346754e-08	trifunctional UDP-glucose 4,6-dehydratase/UDP-4-keto-6-deoxy-D-glucose 3,5-epimerase/UDP-4-keto-L-rhamnose-reductase RHM2	LOC106345931	6.57043347603523	1.54920195091821e-41	10.879078915523	10.5243803798018	10.6897260898201	10.2104935462036	10.2962718936547	10.2338183263872	5.35219814318987	4.55126521384426	3.77871033792526	10.687953981703	10.1842455823518
106345931	BnaA06g00900D	GO:0010253	BP	trifunctional UDP-glucose 4,6-dehydratase/UDP-4-keto-6-deoxy-D-glucose 3,5-epimerase/UDP-4-keto-L-rhamnose-reductase RHM2	UDP-rhamnose biosynthetic process	4.81971178346754e-08	trifunctional UDP-glucose 4,6-dehydratase/UDP-4-keto-6-deoxy-D-glucose 3,5-epimerase/UDP-4-keto-L-rhamnose-reductase RHM2	LOC106345931	6.57043347603523	1.54920195091821e-41	10.879078915523	10.5243803798018	10.6897260898201	10.2104935462036	10.2962718936547	10.2338183263872	5.35219814318987	4.55126521384426	3.77871033792526	10.687953981703	10.1842455823518
106345957	BnaA05g33140D	GO:0000462	BP	40S ribosomal protein S16-3-like	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	0.000222009933407749	40S ribosomal protein S16-3-like	LOC106345957	-2.91921757360359	2.08378920127209e-08	8.2310725786747	7.95799615450098	8.08813530795061	8.85241785864563	8.72245516721169	8.40312323692799	10.0327672994758	10.9541788959974	11.6630837130696	9.10748457784532	7.52027700912204
106345957	BnaA05g33140D	GO:0006412	BP	40S ribosomal protein S16-3-like	translation	0.000222009933407749	40S ribosomal protein S16-3-like	LOC106345957	-2.91921757360359	2.08378920127209e-08	8.2310725786747	7.95799615450098	8.08813530795061	8.85241785864563	8.72245516721169	8.40312323692799	10.0327672994758	10.9541788959974	11.6630837130696	9.10748457784532	7.52027700912204
106345964	BnaC05g02580D	GO:0006412	BP	60S ribosomal protein L23	translation	2.33400174343495e-05	60S ribosomal protein L23	LOC106345964	-3.13854771565404	1.18581688368878e-10	8.79763379515468	8.45502487085753	8.92799115009475	9.23956144749959	8.61506417860974	9.13435677665346	10.5474832953073	11.4995703215404	12.5137562015497	8.57266767651642	9.01204909186241
106345964	BnaA03g28560D	GO:0006412	BP	60S ribosomal protein L23	translation	2.33400174343495e-05	60S ribosomal protein L23	LOC106345964	-2.91288223297638	2.84856753828863e-10	8.79763379515468	8.45502487085753	8.92799115009475	9.23956144749959	8.61506417860974	9.13435677665346	10.5474832953073	11.4995703215404	12.5137562015497	8.57266767651642	9.01204909186241
106345964	BnaC03g33700D	GO:0006412	BP	60S ribosomal protein L23	translation	2.33400174343495e-05	60S ribosomal protein L23	LOC106345964	-2.54190878840287	1.18905182130993e-07	8.79763379515468	8.45502487085753	8.92799115009475	9.23956144749959	8.61506417860974	9.13435677665346	10.5474832953073	11.4995703215404	12.5137562015497	8.57266767651642	9.01204909186241
106345964	BnaC05g02580D	GO:0006412	BP	60S ribosomal protein L23	translation	2.33400174343495e-05	60S ribosomal protein L23	LOC106345964	-3.13854771565404	1.18581688368878e-10	8.79763379515468	8.45502487085753	8.92799115009475	9.23956144749959	8.61506417860974	9.13435677665346	10.5474832953073	11.4995703215404	12.5137562015497	8.57266767651642	9.01204909186241
106345964	BnaA03g28560D	GO:0006412	BP	60S ribosomal protein L23	translation	2.33400174343495e-05	60S ribosomal protein L23	LOC106345964	-2.91288223297638	2.84856753828863e-10	8.79763379515468	8.45502487085753	8.92799115009475	9.23956144749959	8.61506417860974	9.13435677665346	10.5474832953073	11.4995703215404	12.5137562015497	8.57266767651642	9.01204909186241
106345964	BnaC03g33700D	GO:0006412	BP	60S ribosomal protein L23	translation	2.33400174343495e-05	60S ribosomal protein L23	LOC106345964	-2.54190878840287	1.18905182130993e-07	8.79763379515468	8.45502487085753	8.92799115009475	9.23956144749959	8.61506417860974	9.13435677665346	10.5474832953073	11.4995703215404	12.5137562015497	8.57266767651642	9.01204909186241
106345964	BnaC05g02580D	GO:0006412	BP	60S ribosomal protein L23	translation	2.33400174343495e-05	60S ribosomal protein L23	LOC106345964	-3.13854771565404	1.18581688368878e-10	8.79763379515468	8.45502487085753	8.92799115009475	9.23956144749959	8.61506417860974	9.13435677665346	10.5474832953073	11.4995703215404	12.5137562015497	8.57266767651642	9.01204909186241
106345964	BnaC03g33700D	GO:0006412	BP	60S ribosomal protein L23	translation	2.33400174343495e-05	60S ribosomal protein L23	LOC106345964	-2.54190878840287	1.18905182130993e-07	8.79763379515468	8.45502487085753	8.92799115009475	9.23956144749959	8.61506417860974	9.13435677665346	10.5474832953073	11.4995703215404	12.5137562015497	8.57266767651642	9.01204909186241
106345964	BnaA03g28560D	GO:0006412	BP	60S ribosomal protein L23	translation	2.33400174343495e-05	60S ribosomal protein L23	LOC106345964	-2.91288223297638	2.84856753828863e-10	8.79763379515468	8.45502487085753	8.92799115009475	9.23956144749959	8.61506417860974	9.13435677665346	10.5474832953073	11.4995703215404	12.5137562015497	8.57266767651642	9.01204909186241
106345979	BnaC03g71690D	NA	NA	NA	NA	6.41596765330607e-06	uncharacterized BNAC03G71690D	BNAC03G71690D	4.9171580604153	2.56767180165821e-20	9.10695618627426	9.35222067911527	9.37019790821661	8.4097176179167	8.37282956458751	8.19032847146725	5.41832726571191	4.48512163449102	4.29297992911125	9.59512267987615	7.83151476336643
106345992	BnaA01g25600D	NA	NA	NA	NA	0.000278160664380064	probable histone H2A.2	LOC106345992	-2.86899297142875	3.60787978313967e-08	8.42002377818951	8.46619231595452	8.24805462106498	9.00162341973352	8.94664526633731	9.13158313794075	10.8014863134266	9.90231688211012	12.1043591741536	8.50860740409166	8.88576885621938
106345994	BnaC03g14350D	GO:0005975	BP	glucan endo-1,3-beta-glucosidase 12	carbohydrate metabolic process	0.000279430470029347	glucan endo-1,3-beta-glucosidase 12	LOC106345994	2.05813549583898	5.57209190838703e-05	9.89886333221703	10.5832482262028	10.6049357840373	10.453933248395	10.3070931869297	9.98614130922738	9.0839403761817	7.78394973966596	7.59329123324442	9.38822039030467	10.9288674410357
106346023	BnaC03g14590D	NA	NA	NA	NA	0.000742573236872797	NAD(P)H dehydrogenase (quinone) FQR1-like	LOC106346023	-2.36692066892068	9.34693871569809e-06	7.27205779317968	7.47344999688365	6.81398989274239	7.79239773477056	7.54355732073758	7.87573716324598	8.72887304927676	8.64174076808996	10.3108180241115	7.40807575359064	7.44009089420302
106346037	BnaA06g02140D	GO:0006537	BP	NADP-specific glutamate dehydrogenase	glutamate biosynthetic process	0.00540294428632329	NADP-specific glutamate dehydrogenase	LOC106346037	-1.89307241617412	0.0043627616698196	6.92679462599326	6.00553228385687	6.05655367503206	5.71453431023876	5.42672342383815	6.42097218114849	8.34560947284435	7.22902820407822	8.35509238164465	7.16624143435256	4.87730082298348
106346060	BnaA06g02320D	GO:0008380	BP	RNA-binding protein Y14-like	RNA splicing	0.00323880923639755	RNA-binding protein Y14-like	LOC106346060	-1.63835624905297	0.00178082661136725	8.5721950698938	8.90823449902624	8.75820356823079	8.52269823778104	8.90165548310112	8.80939917002338	9.73382151923332	9.88216478419149	10.8780994514833	7.69403305918628	9.39669829799006
106346115	BnaA01g32660D	GO:0002181	BP	60S ribosomal protein L29-1	cytoplasmic translation	0.000906379647315759	60S ribosomal protein L29-1	LOC106346115	-2.88652754827856	6.97538604632274e-10	9.02201364202111	9.27496006680217	9.16248839565614	9.89665591910701	10.0271856203029	10.0783199417615	11.1413789189063	11.8656161239234	12.2997790602248	8.64893742988444	10.3338080059981
106346115	BnaA01g32660D	GO:0002181	BP	60S ribosomal protein L29-1	cytoplasmic translation	0.000906379647315759	60S ribosomal protein L29-1	LOC106346115	-2.88652754827856	6.97538604632274e-10	9.02201364202111	9.27496006680217	9.16248839565614	9.89665591910701	10.0271856203029	10.0783199417615	11.1413789189063	11.8656161239234	12.2997790602248	8.64893742988444	10.3338080059981
106346115	BnaA05g30690D	GO:0002181	BP	60S ribosomal protein L29-1	cytoplasmic translation	0.000906379647315759	60S ribosomal protein L29-1	LOC106346115	-2.55680715272863	4.00390432973004e-07	9.02201364202111	9.27496006680217	9.16248839565614	9.89665591910701	10.0271856203029	10.0783199417615	11.1413789189063	11.8656161239234	12.2997790602248	8.64893742988444	10.3338080059981
106346115	BnaA05g30690D	GO:0002181	BP	60S ribosomal protein L29-1	cytoplasmic translation	0.000906379647315759	60S ribosomal protein L29-1	LOC106346115	-2.55680715272863	4.00390432973004e-07	9.02201364202111	9.27496006680217	9.16248839565614	9.89665591910701	10.0271856203029	10.0783199417615	11.1413789189063	11.8656161239234	12.2997790602248	8.64893742988444	10.3338080059981
106346115	BnaA01g32660D	GO:0002181	BP	60S ribosomal protein L29-1	cytoplasmic translation	0.000906379647315759	60S ribosomal protein L29-1	LOC106346115	-2.88652754827856	6.97538604632274e-10	9.02201364202111	9.27496006680217	9.16248839565614	9.89665591910701	10.0271856203029	10.0783199417615	11.1413789189063	11.8656161239234	12.2997790602248	8.64893742988444	10.3338080059981
106346115	BnaC05g45150D	GO:0002181	BP	60S ribosomal protein L29-1	cytoplasmic translation	0.000906379647315759	60S ribosomal protein L29-1	LOC106346115	-2.14613973373521	2.39980447593822e-05	9.02201364202111	9.27496006680217	9.16248839565614	9.89665591910701	10.0271856203029	10.0783199417615	11.1413789189063	11.8656161239234	12.2997790602248	8.64893742988444	10.3338080059981
106346115	BnaA05g30690D	GO:0002181	BP	60S ribosomal protein L29-1	cytoplasmic translation	0.000906379647315759	60S ribosomal protein L29-1	LOC106346115	-2.55680715272863	4.00390432973004e-07	9.02201364202111	9.27496006680217	9.16248839565614	9.89665591910701	10.0271856203029	10.0783199417615	11.1413789189063	11.8656161239234	12.2997790602248	8.64893742988444	10.3338080059981
106346115	BnaC05g45150D	GO:0002181	BP	60S ribosomal protein L29-1	cytoplasmic translation	0.000906379647315759	60S ribosomal protein L29-1	LOC106346115	-2.14613973373521	2.39980447593822e-05	9.02201364202111	9.27496006680217	9.16248839565614	9.89665591910701	10.0271856203029	10.0783199417615	11.1413789189063	11.8656161239234	12.2997790602248	8.64893742988444	10.3338080059981
106346115	BnaC05g45150D	GO:0002181	BP	60S ribosomal protein L29-1	cytoplasmic translation	0.000906379647315759	60S ribosomal protein L29-1	LOC106346115	-2.14613973373521	2.39980447593822e-05	9.02201364202111	9.27496006680217	9.16248839565614	9.89665591910701	10.0271856203029	10.0783199417615	11.1413789189063	11.8656161239234	12.2997790602248	8.64893742988444	10.3338080059981
106346156	BnaA06g37700D	GO:0000226	BP	tubulin alpha-6 chain	microtubule cytoskeleton organization	0.00633142416891016	tubulin alpha-6 chain	LOC106346156	1.35209441259275	0.012546181244788	14.3254410875619	14.2948857060564	14.3332320354649	13.9418029881694	13.9506324887293	13.8710514058914	12.6228421255836	11.9758999564727	13.6128554210483	14.8446329353419	13.0667177938636
106346156	BnaC06g03040D	GO:0000278	BP	tubulin alpha-6 chain	mitotic cell cycle	0.00633142416891016	tubulin alpha-6 chain	LOC106346156	1.25292319228965	0.0209003242759982	14.3254410875619	14.2948857060564	14.3332320354649	13.9418029881694	13.9506324887293	13.8710514058914	12.6228421255836	11.9758999564727	13.6128554210483	14.8446329353419	13.0667177938636
106346156	BnaA06g37700D	GO:0007017	BP	tubulin alpha-6 chain	microtubule-based process	0.00633142416891016	tubulin alpha-6 chain	LOC106346156	1.35209441259275	0.012546181244788	14.3254410875619	14.2948857060564	14.3332320354649	13.9418029881694	13.9506324887293	13.8710514058914	12.6228421255836	11.9758999564727	13.6128554210483	14.8446329353419	13.0667177938636
106346156	BnaC06g03040D	GO:0000226	BP	tubulin alpha-6 chain	microtubule cytoskeleton organization	0.00633142416891016	tubulin alpha-6 chain	LOC106346156	1.25292319228965	0.0209003242759982	14.3254410875619	14.2948857060564	14.3332320354649	13.9418029881694	13.9506324887293	13.8710514058914	12.6228421255836	11.9758999564727	13.6128554210483	14.8446329353419	13.0667177938636
106346156	BnaC06g03040D	GO:0000226	BP	tubulin alpha-6 chain	microtubule cytoskeleton organization	0.00633142416891016	tubulin alpha-6 chain	LOC106346156	1.25292319228965	0.0209003242759982	14.3254410875619	14.2948857060564	14.3332320354649	13.9418029881694	13.9506324887293	13.8710514058914	12.6228421255836	11.9758999564727	13.6128554210483	14.8446329353419	13.0667177938636
106346156	BnaA06g37700D	GO:0000278	BP	tubulin alpha-6 chain	mitotic cell cycle	0.00633142416891016	tubulin alpha-6 chain	LOC106346156	1.35209441259275	0.012546181244788	14.3254410875619	14.2948857060564	14.3332320354649	13.9418029881694	13.9506324887293	13.8710514058914	12.6228421255836	11.9758999564727	13.6128554210483	14.8446329353419	13.0667177938636
106346156	BnaA06g37700D	GO:0007017	BP	tubulin alpha-6 chain	microtubule-based process	0.00633142416891016	tubulin alpha-6 chain	LOC106346156	1.35209441259275	0.012546181244788	14.3254410875619	14.2948857060564	14.3332320354649	13.9418029881694	13.9506324887293	13.8710514058914	12.6228421255836	11.9758999564727	13.6128554210483	14.8446329353419	13.0667177938636
106346156	BnaA06g37700D	GO:0000278	BP	tubulin alpha-6 chain	mitotic cell cycle	0.00633142416891016	tubulin alpha-6 chain	LOC106346156	1.35209441259275	0.012546181244788	14.3254410875619	14.2948857060564	14.3332320354649	13.9418029881694	13.9506324887293	13.8710514058914	12.6228421255836	11.9758999564727	13.6128554210483	14.8446329353419	13.0667177938636
106346156	BnaC06g03040D	GO:0000278	BP	tubulin alpha-6 chain	mitotic cell cycle	0.00633142416891016	tubulin alpha-6 chain	LOC106346156	1.25292319228965	0.0209003242759982	14.3254410875619	14.2948857060564	14.3332320354649	13.9418029881694	13.9506324887293	13.8710514058914	12.6228421255836	11.9758999564727	13.6128554210483	14.8446329353419	13.0667177938636
